КНС,Период,Нагн. скваж.,Закачка м3/мес базовый прогноз,Закачка м3/мес прогноз,Доля базовый прогноз,Доля прогноз,Руст базовый прогноз,Руст прогноз,Суммарная закачка прогноз,Закачка м3/мес факт,Руст факт
97,06.2026,26259,4523.213739506056,4523.213739506056,0.03454250528460169,0.03454250528460169,104.7202441219587,104.7202441219587,130946.31388888886,5147.88,95.0
97,06.2026,26293,0.0,0.0,0.0,0.0,104.12255861225407,104.12255861225407,130946.31388888886,,
97,06.2026,26304,2749.951073884102,2749.951073884102,0.02100059934651923,0.02100059934651923,99.86803409643329,99.86803409643329,130946.31388888886,1688.938,92.0
97,06.2026,26310,2194.794209547688,2194.794209547688,0.016761023234376983,0.016761023234376983,84.43826388848515,84.43826388848515,130946.31388888886,4522.908,83.0
97,06.2026,7443Д/1,2201.233809771513,2201.233809771513,0.016810200641763105,0.016810200641763105,89.28785372346668,89.28785372346668,130946.31388888886,1291.174,90.0
97,06.2026,7516Д,12313.837248258555,12313.837248258555,0.09403729576311055,0.09403729576311055,81.80783588585946,81.80783588585946,130946.31388888886,9950.025,85.0
97,06.2026,7579,12826.145385517455,12826.145385517455,0.09794964825356406,0.09794964825356406,96.78902793233065,96.78902793233065,130946.31388888886,14214.011,70.0
97,06.2026,7583А,0.0,0.0,0.0,0.0,112.26252653719807,112.26252653719807,130946.31388888886,1786.876,90.0
97,06.2026,7585,3812.394850446658,3812.394850446658,0.029114182272298,0.029114182272298,106.40194956593645,106.40194956593645,130946.31388888886,6353.598,95.0
97,06.2026,7586,17343.340036924983,17343.340036924983,0.13244618746306389,0.13244618746306389,88.20391151301197,88.20391151301197,130946.31388888886,11291.667,86.0
97,06.2026,7587,4290.631044698177,4290.631044698177,0.03276633696110668,0.03276633696110668,66.19503895454166,66.19503895454166,130946.31388888886,5011.957,65.0
97,06.2026,7620,0.0,0.0,0.0,0.0,104.6159363719415,104.6159363719415,130946.31388888886,,
97,06.2026,7965,9603.062299926327,9603.062299926327,0.07333587341813042,0.07333587341813042,90.64576740429838,90.64576740429838,130946.31388888886,8170.014,80.0
97,07.2026,15150,3341.22621567511,3341.22621567511,0.025570765439738106,0.025570765439738106,96.80830044928668,96.80830044928668,130665.86620370368,4119.339,85.0
97,07.2026,15150Д,2569.9940046801635,2569.9940046801635,0.019668441953108313,0.019668441953108313,73.69281785687025,73.69281785687025,130665.86620370368,1780.942,64.0
97,07.2026,16181,914.3165000606757,914.3165000606757,0.006997363019315902,0.006997363019315902,99.78167401929564,99.78167401929564,130665.86620370368,,
97,07.2026,16186,530.1996331944233,530.1996331944233,0.004057675111324482,0.004057675111324482,82.18807017538676,82.18807017538676,130665.86620370368,519.465,80.0
97,07.2026,16192,3927.4631926991956,3927.4631926991956,0.03005730040144082,0.03005730040144082,98.90360623795549,98.90360623795549,130665.86620370368,4058.075,97.0
97,07.2026,16197,4720.507763575105,4720.507763575105,0.036126556236316464,0.036126556236316464,94.69733443640227,94.69733443640227,130665.86620370368,2350.274,75.0
97,07.2026,16210,32.33075135911959,32.33075135911959,0.0002474307353438199,0.0002474307353438199,106.68939524912525,106.68939524912525,130665.86620370368,,
97,07.2026,16228,9191.511902916618,9191.511902916618,0.0703436342631928,0.0703436342631928,89.28010101151553,89.28010101151553,130665.86620370368,10562.415,91.0
97,07.2026,16241,1426.7737074373592,1426.7737074373592,0.01091925342777024,0.01091925342777024,89.1201915389458,89.1201915389458,130665.86620370368,1093.701,75.0
97,07.2026,16259,0.0,0.0,0.0,0.0,94.94225305580167,94.94225305580167,130665.86620370368,2.771,95.0
97,07.2026,26183,11485.915465645587,11485.915465645587,0.08790295277069093,0.08790295277069093,95.20976502546506,95.20976502546506,130665.86620370368,8652.706,72.0
97,07.2026,26203,3280.3295754838477,3280.3295754838477,0.025104716868978805,0.025104716868978805,90.16582105774496,90.16582105774496,130665.86620370368,1854.14,82.0
97,07.2026,26214,992.0946216019353,992.0946216019353,0.007592607391859271,0.007592607391859271,98.49306726558399,98.49306726558399,130665.86620370368,746.977,85.0
97,07.2026,26218,1562.0423536095677,1562.0423536095677,0.011954479000463642,0.011954479000463642,95.96860382794416,95.96860382794416,130665.86620370368,291.416,80.0
97,07.2026,26220,0.0,0.0,0.0,0.0,85.88741450466355,85.88741450466355,130665.86620370368,,
97,07.2026,26228,0.0,0.0,0.0,0.0,103.58085235978366,103.58085235978366,130665.86620370368,6.822,104.0
97,07.2026,26231,3191.018020958352,3191.018020958352,0.024421205886957974,0.024421205886957974,93.60925623677417,93.60925623677417,130665.86620370368,2429.87,69.0
97,07.2026,26233,1138.8913819840586,1138.8913819840586,0.008716058868875252,0.008716058868875252,96.86242921399852,96.86242921399852,130665.86620370368,432.996,104.0
