source,target,producer_overlap,same_branch,historical_share_corr,lag1_directed_corr,combined_strength,combined_signed
2079,2166,0.0,0.0,0.40201671353763024,0.696546324323749,0.12060501406128907,0.046831924680321185
2017А,2697,0.13245323570650439,0.0,0.17635866420941293,0.42017989258817984,0.11913421711607608,0.053383555594812546
2697,2017А,0.13245323570650439,0.0,0.17635866420941293,-0.3077939719465305,0.11913421711607608,0.039475924923924384
4397,2146,0.0,0.0,-0.395583791237386,0.2553134876670029,0.1186751373712158,-0.0406983127758578
2146,4397,0.0,0.0,-0.395583791237386,0.37878966192778046,0.1186751373712158,-0.051357801482974905
2163,2146,0.0,0.0,-0.3933046953171278,0.054774617151895494,0.11799140859513833,-0.038008787259248125
2146,2163,0.0,0.0,-0.3933046953171278,0.21631483005783292,0.11799140859513833,-0.051061911311471295
2017,2077,0.0,0.0,0.3914202006056671,0.5161996981045275,0.11742606018170013,0.03895791224332548
2077,2017,0.0,0.0,0.3914202006056671,0.059670364299649774,0.11742606018170013,0.057941616561006166
2072,2017,0.0,0.0,0.38970371631763795,-0.01056089355350248,0.11691111489529138,0.03962629204526461
2017,2072,0.0,0.0,0.38970371631763795,-0.06013294067122813,0.11691111489529138,0.03878707117749236
49,2064,0.0,0.0,-0.38633702390066194,-0.13765002774741536,0.11590110717019858,-0.06560994914758164
2064,49,0.0,0.0,-0.38633702390066194,0.04541143134622342,0.11590110717019858,-0.03537175468508007
2015,2033,0.0,0.0,0.3821642107994887,-0.3131139607403977,0.1146492632398466,0.05697489193169095
2033,2015,0.0,0.0,0.3821642107994887,0.21416608718552302,0.1146492632398466,0.0485348870432528
2165,951,0.0,0.0,-0.38211813431000424,-0.1727273925532641,0.11463544029300127,-0.03994369106325161
951,2165,0.0,0.0,-0.38211813431000424,-0.1663153238872817,0.11463544029300127,-0.03641108803869226
2166,951,0.0,0.0,-0.3786551887832498,-0.02406957714641715,0.11359655663497492,-0.03543941161115598
951,2166,0.0,0.0,-0.3786551887832498,-0.46330707524145964,0.11359655663497492,-0.036081112559576266
2064,4397,0.0,0.0,0.37864366377659564,0.5892346713014628,0.11359309913297869,0.03466737578744063
4397,2064,0.0,0.0,0.37864366377659564,-0.08064502433848847,0.11359309913297869,0.03895548452774988
2079,4394,0.0,0.0,-0.3764125243663714,0.06273194498779375,0.11292375730991142,-0.043849229139587526
4394,2079,0.0,0.0,-0.3764125243663714,0.2527378905986422,0.11292375730991142,-0.03113832631303705
2033,49,0.0,0.0,-0.3740634231967876,-0.08717080225433381,0.11221902695903628,-0.0475060863336417
49,2033,0.0,0.0,-0.3740634231967876,-0.16493449238187222,0.11221902695903628,-0.06352557651896716
2015,4397,0.09935177116361013,0.0,0.19914473577205288,0.7376383611993298,0.10941930631342092,0.054375867548366874
4397,2015,0.09935177116361013,0.0,0.19914473577205288,0.14333835804644138,0.10941930631342092,0.03752412890099674
2166,4394,0.0,0.0,-0.3641942683110744,-0.17490573611110818,0.10925828049332231,-0.034085973105436804
4394,2166,0.0,0.0,-0.3641942683110744,-0.2928180035004701,0.10925828049332231,-0.030127584057139705
4394,49,0.0,0.0,-0.3543780976877055,0.030882487583423195,0.10631342930631164,-0.029315551767487718
49,4394,0.0,0.0,-0.3543780976877055,-0.11334233350919173,0.10631342930631164,-0.060182502659350316
2033,2161,0.0,0.0,0.352357117613466,0.49999310856603146,0.1057071352840398,0.04474938369157878
2161,2033,0.0,0.0,0.352357117613466,0.07479258240554239,0.1057071352840398,0.03662005870927705
2166,2017А,0.0,0.0,0.351665844631172,0.4503527438355746,0.1054997533893516,0.0329134024480592
