КНС,Период,Нагн. скваж.,Закачка м3/мес базовый прогноз,Закачка м3/мес прогноз,Доля базовый прогноз,Доля прогноз,Руст базовый прогноз,Руст прогноз,Суммарная закачка прогноз,Закачка м3/мес факт,Руст факт
97,04.2026,2163,2940.329343537229,2601.450290454445,0.05900777189014128,0.059007771890141274,43.58470901513607,43.58470901513607,44086.570414787726,2512.096,50.0
97,04.2026,2165,2145.4875577495504,1898.2156684392178,0.04305655102177123,0.04305655102177123,46.400286818144764,46.400286818144764,44086.570414787726,2823.621,61.0
97,04.2026,2166,1473.5582920657203,1303.7276437490302,0.029571990551384052,0.02957199055138405,63.31165896704195,63.31165896704195,44086.570414787726,1106.62,61.0
97,04.2026,2167,4189.628883633652,3706.765468358527,0.08407924303214083,0.08407924303214083,51.10075648652346,51.10075648652346,44086.570414787726,3246.752,52.0
97,04.2026,2697,3039.311467945421,2689.0245198030934,0.060994186993986,0.060994186993985997,47.425177735799075,47.425177735799075,44086.570414787726,3935.393,61.0
97,04.2026,4394,3377.967321297489,2988.649583914787,0.06779047577972452,0.06779047577972452,51.43177395799107,51.43177395799107,44086.570414787726,1986.95,35.0
97,04.2026,4397,991.9616988104088,877.6360563696662,0.019907106588524414,0.019907106588524414,23.31667253184468,23.31667253184468,44086.570414787726,937.305,61.0
97,04.2026,4398,1170.1272621415828,1035.2676691329098,0.02348260840869707,0.02348260840869707,63.58971186357848,63.58971186357848,44086.570414787726,1575.155,63.0
97,04.2026,49,3038.074609743152,2687.9302120730376,0.06096936520086941,0.06096936520086941,40.091703196876466,40.091703196876466,44086.570414787726,4676.729,32.0
97,04.2026,820,136.979564209317,121.19238543188699,0.0027489637840197264,0.0027489637840197264,67.96048794683651,67.96048794683651,44086.570414787726,,
97,04.2026,951,213.82954849043247,189.1852496900864,0.004291221746444332,0.004291221746444332,70.49554934439935,70.49554934439935,44086.570414787726,329.467,79.0
97,05.2026,2015,1280.7968989408785,1255.2758062701062,0.026011937348815465,0.02601193734881546,55.1694562899176,55.1694562899176,48257.68221094339,1563.651,54.0
97,05.2026,2017,1063.9638927356689,1042.7634033159045,0.021608236358260847,0.02160823635826084,60.47716724993689,60.47716724993689,48257.68221094339,790.989,53.0
97,05.2026,2017А,1561.4682172453606,1530.3544824231274,0.03171214223952284,0.031712142239522824,60.378097350151094,60.378097350151094,48257.68221094339,1606.462,58.0
97,05.2026,2019,1081.8738866363103,1060.3165236057112,0.021971973684332135,0.02197197368433213,50.00206937883336,50.00206937883336,48257.68221094339,1508.416,60.0
97,05.2026,2026,624.504993971776,612.0611398074712,0.01268318559378872,0.012683185593788714,56.35789319562419,56.35789319562419,48257.68221094339,987.981,60.0
97,05.2026,2031,217.554936084224,213.21994769583802,0.004418362795871829,0.004418362795871827,72.38897755328595,72.38897755328595,48257.68221094339,,
97,05.2026,2033,1589.443655855077,1557.7724838920649,0.032280300514283905,0.03228030051428389,63.217210494290256,63.217210494290256,48257.68221094339,1742.558,31.0
97,05.2026,2064,4310.146348087359,4224.26259519485,0.08753554670797918,0.08753554670797914,30.95027019077674,30.95027019077674,48257.68221094339,4464.775,14.0
97,05.2026,2072,2696.832337430966,2643.0953959549006,0.054770458813198586,0.054770458813198565,45.448078575690495,45.448078575690495,48257.68221094339,3307.726,52.0
97,05.2026,2074,1807.6437584623382,1771.6247425562183,0.03671176611450408,0.03671176611450408,57.88061418800508,57.88061418800508,48257.68221094339,831.327,52.0
97,05.2026,2077,0.0,0.0,0.0,0.0,59.52219957741925,59.52219957741925,48257.68221094339,,
97,05.2026,2079,1239.130457729387,1214.4396084081254,0.025165726010204587,0.025165726010204587,51.22254137116215,51.22254137116215,48257.68221094339,4664.383,17.0
97,05.2026,2146,3423.782104880712,3355.5599999900387,0.06953421395835499,0.06953421395835496,51.5868873710029,51.5868873710029,48257.68221094339,3640.869,54.0
97,05.2026,2161,4837.989409992579,4741.58788358762,0.09825560752920645,0.0982556075292064,40.813170456060774,40.813170456060774,48257.68221094339,4711.599,50.0
